event_id,event_date,storm_group_id,storm_min_time_ut,min_symh_or_dst,storm_class,include_reason,phase_window,priority_level,opportunity_type
storm_190_2015082308_20150824,2015-08-24,storm_190_2015082308,2015-08-23T08:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_191_2015082609_20150825,2015-08-25,storm_191_2015082609,2015-08-26T09:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_192_2015082720_20150825,2015-08-25,storm_192_2015082720,2015-08-27T20:30:00Z,-103.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_2,major_subset,storm_index_selected
storm_191_2015082609_20150826,2015-08-26,storm_191_2015082609,2015-08-26T09:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_192_2015082720_20150826,2015-08-26,storm_192_2015082720,2015-08-27T20:30:00Z,-103.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_1,major_subset,storm_index_selected
storm_191_2015082609_20150827,2015-08-27,storm_191_2015082609,2015-08-26T09:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_192_2015082720_20150827,2015-08-27,storm_192_2015082720,2015-08-27T20:30:00Z,-103.0,major_storm,dst_threshold_strong_pm2_p3,storm_min_day,major_subset,storm_index_selected
storm_192_2015082720_20150828,2015-08-28,storm_192_2015082720,2015-08-27T20:30:00Z,-103.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_1,major_subset,storm_index_selected
storm_192_2015082720_20150829,2015-08-29,storm_192_2015082720,2015-08-27T20:30:00Z,-103.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_2,major_subset,storm_index_selected
storm_192_2015082720_20150830,2015-08-30,storm_192_2015082720,2015-08-27T20:30:00Z,-103.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_3,major_subset,storm_index_selected
storm_193_2015090406_20150903,2015-09-03,storm_193_2015090406,2015-09-04T06:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_193_2015090406_20150904,2015-09-04,storm_193_2015090406,2015-09-04T06:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_193_2015090406_20150905,2015-09-05,storm_193_2015090406,2015-09-04T06:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_194_2015090720_20150906,2015-09-06,storm_194_2015090720,2015-09-07T20:30:00Z,-75.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_194_2015090720_20150907,2015-09-07,storm_194_2015090720,2015-09-07T20:30:00Z,-75.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_195_2015090912_20150907,2015-09-07,storm_195_2015090912,2015-09-09T12:30:00Z,-105.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_2,major_subset,storm_index_selected
storm_194_2015090720_20150908,2015-09-08,storm_194_2015090720,2015-09-07T20:30:00Z,-75.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_195_2015090912_20150908,2015-09-08,storm_195_2015090912,2015-09-09T12:30:00Z,-105.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_1,major_subset,storm_index_selected
storm_195_2015090912_20150909,2015-09-09,storm_195_2015090912,2015-09-09T12:30:00Z,-105.0,major_storm,dst_threshold_strong_pm2_p3,storm_min_day,major_subset,storm_index_selected
storm_195_2015090912_20150910,2015-09-10,storm_195_2015090912,2015-09-09T12:30:00Z,-105.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_1,major_subset,storm_index_selected
storm_196_2015091114_20150910,2015-09-10,storm_196_2015091114,2015-09-11T14:30:00Z,-87.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_197_2015091123_20150910,2015-09-10,storm_197_2015091123,2015-09-11T23:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_195_2015090912_20150911,2015-09-11,storm_195_2015090912,2015-09-09T12:30:00Z,-105.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_2,major_subset,storm_index_selected
storm_196_2015091114_20150911,2015-09-11,storm_196_2015091114,2015-09-11T14:30:00Z,-87.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_197_2015091123_20150911,2015-09-11,storm_197_2015091123,2015-09-11T23:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_195_2015090912_20150912,2015-09-12,storm_195_2015090912,2015-09-09T12:30:00Z,-105.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_3,major_subset,storm_index_selected
storm_196_2015091114_20150912,2015-09-12,storm_196_2015091114,2015-09-11T14:30:00Z,-87.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_197_2015091123_20150912,2015-09-12,storm_197_2015091123,2015-09-11T23:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_198_2015092015_20150919,2015-09-19,storm_198_2015092015,2015-09-20T15:30:00Z,-81.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_198_2015092015_20150920,2015-09-20,storm_198_2015092015,2015-09-20T15:30:00Z,-81.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_198_2015092015_20150921,2015-09-21,storm_198_2015092015,2015-09-20T15:30:00Z,-81.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_199_2015100409_20151003,2015-10-03,storm_199_2015100409,2015-10-04T09:30:00Z,-63.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_199_2015100409_20151004,2015-10-04,storm_199_2015100409,2015-10-04T09:30:00Z,-63.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_199_2015100409_20151005,2015-10-05,storm_199_2015100409,2015-10-04T09:30:00Z,-63.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_200_2015100619_20151005,2015-10-05,storm_200_2015100619,2015-10-06T19:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_201_2015100709_20151005,2015-10-05,storm_201_2015100709,2015-10-07T09:30:00Z,-101.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_2,major_subset,storm_index_selected
storm_202_2015100722_20151005,2015-10-05,storm_202_2015100722,2015-10-07T22:30:00Z,-130.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_2,major_subset,storm_index_selected
storm_200_2015100619_20151006,2015-10-06,storm_200_2015100619,2015-10-06T19:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_201_2015100709_20151006,2015-10-06,storm_201_2015100709,2015-10-07T09:30:00Z,-101.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_1,major_subset,storm_index_selected
storm_202_2015100722_20151006,2015-10-06,storm_202_2015100722,2015-10-07T22:30:00Z,-130.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_1,major_subset,storm_index_selected
storm_200_2015100619_20151007,2015-10-07,storm_200_2015100619,2015-10-06T19:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_201_2015100709_20151007,2015-10-07,storm_201_2015100709,2015-10-07T09:30:00Z,-101.0,major_storm,dst_threshold_strong_pm2_p3,storm_min_day,major_subset,storm_index_selected
storm_202_2015100722_20151007,2015-10-07,storm_202_2015100722,2015-10-07T22:30:00Z,-130.0,major_storm,dst_threshold_strong_pm2_p3,storm_min_day,major_subset,storm_index_selected
storm_201_2015100709_20151008,2015-10-08,storm_201_2015100709,2015-10-07T09:30:00Z,-101.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_1,major_subset,storm_index_selected
storm_202_2015100722_20151008,2015-10-08,storm_202_2015100722,2015-10-07T22:30:00Z,-130.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_1,major_subset,storm_index_selected
storm_203_2015100902_20151008,2015-10-08,storm_203_2015100902,2015-10-09T02:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_204_2015100911_20151008,2015-10-08,storm_204_2015100911,2015-10-09T11:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_205_2015100915_20151008,2015-10-08,storm_205_2015100915,2015-10-09T15:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_206_2015100921_20151008,2015-10-08,storm_206_2015100921,2015-10-09T21:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_201_2015100709_20151009,2015-10-09,storm_201_2015100709,2015-10-07T09:30:00Z,-101.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_2,major_subset,storm_index_selected
storm_202_2015100722_20151009,2015-10-09,storm_202_2015100722,2015-10-07T22:30:00Z,-130.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_2,major_subset,storm_index_selected
storm_203_2015100902_20151009,2015-10-09,storm_203_2015100902,2015-10-09T02:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_204_2015100911_20151009,2015-10-09,storm_204_2015100911,2015-10-09T11:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_205_2015100915_20151009,2015-10-09,storm_205_2015100915,2015-10-09T15:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_206_2015100921_20151009,2015-10-09,storm_206_2015100921,2015-10-09T21:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_207_2015101023_20151009,2015-10-09,storm_207_2015101023,2015-10-10T23:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_201_2015100709_20151010,2015-10-10,storm_201_2015100709,2015-10-07T09:30:00Z,-101.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_3,major_subset,storm_index_selected
storm_202_2015100722_20151010,2015-10-10,storm_202_2015100722,2015-10-07T22:30:00Z,-130.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_3,major_subset,storm_index_selected
storm_203_2015100902_20151010,2015-10-10,storm_203_2015100902,2015-10-09T02:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_204_2015100911_20151010,2015-10-10,storm_204_2015100911,2015-10-09T11:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_205_2015100915_20151010,2015-10-10,storm_205_2015100915,2015-10-09T15:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_206_2015100921_20151010,2015-10-10,storm_206_2015100921,2015-10-09T21:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_207_2015101023_20151010,2015-10-10,storm_207_2015101023,2015-10-10T23:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_207_2015101023_20151011,2015-10-11,storm_207_2015101023,2015-10-10T23:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_208_2015101218_20151011,2015-10-11,storm_208_2015101218,2015-10-12T18:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_208_2015101218_20151012,2015-10-12,storm_208_2015101218,2015-10-12T18:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_209_2015101323_20151012,2015-10-12,storm_209_2015101323,2015-10-13T23:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_208_2015101218_20151013,2015-10-13,storm_208_2015101218,2015-10-12T18:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_209_2015101323_20151013,2015-10-13,storm_209_2015101323,2015-10-13T23:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_210_2015101405_20151013,2015-10-13,storm_210_2015101405,2015-10-14T05:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_209_2015101323_20151014,2015-10-14,storm_209_2015101323,2015-10-13T23:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_210_2015101405_20151014,2015-10-14,storm_210_2015101405,2015-10-14T05:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_210_2015101405_20151015,2015-10-15,storm_210_2015101405,2015-10-14T05:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_211_2015101809_20151017,2015-10-17,storm_211_2015101809,2015-10-18T09:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_212_2015101815_20151017,2015-10-17,storm_212_2015101815,2015-10-18T15:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_211_2015101809_20151018,2015-10-18,storm_211_2015101809,2015-10-18T09:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_212_2015101815_20151018,2015-10-18,storm_212_2015101815,2015-10-18T15:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_211_2015101809_20151019,2015-10-19,storm_211_2015101809,2015-10-18T09:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_212_2015101815_20151019,2015-10-19,storm_212_2015101815,2015-10-18T15:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_213_2015110312_20151102,2015-11-02,storm_213_2015110312,2015-11-03T12:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_214_2015110319_20151102,2015-11-02,storm_214_2015110319,2015-11-03T19:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_213_2015110312_20151103,2015-11-03,storm_213_2015110312,2015-11-03T12:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_214_2015110319_20151103,2015-11-03,storm_214_2015110319,2015-11-03T19:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_215_2015110412_20151103,2015-11-03,storm_215_2015110412,2015-11-04T12:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_213_2015110312_20151104,2015-11-04,storm_213_2015110312,2015-11-03T12:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_214_2015110319_20151104,2015-11-04,storm_214_2015110319,2015-11-03T19:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_215_2015110412_20151104,2015-11-04,storm_215_2015110412,2015-11-04T12:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_215_2015110412_20151105,2015-11-05,storm_215_2015110412,2015-11-04T12:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_216_2015110706_20151106,2015-11-06,storm_216_2015110706,2015-11-07T06:30:00Z,-87.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_216_2015110706_20151107,2015-11-07,storm_216_2015110706,2015-11-07T06:30:00Z,-87.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_217_2015110823_20151107,2015-11-07,storm_217_2015110823,2015-11-08T23:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_216_2015110706_20151108,2015-11-08,storm_216_2015110706,2015-11-07T06:30:00Z,-87.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_217_2015110823_20151108,2015-11-08,storm_217_2015110823,2015-11-08T23:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_218_2015110916_20151108,2015-11-08,storm_218_2015110916,2015-11-09T16:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_217_2015110823_20151109,2015-11-09,storm_217_2015110823,2015-11-08T23:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_218_2015110916_20151109,2015-11-09,storm_218_2015110916,2015-11-09T16:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_219_2015111008_20151109,2015-11-09,storm_219_2015111008,2015-11-10T08:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_220_2015111013_20151109,2015-11-09,storm_220_2015111013,2015-11-10T13:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_218_2015110916_20151110,2015-11-10,storm_218_2015110916,2015-11-09T16:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_219_2015111008_20151110,2015-11-10,storm_219_2015111008,2015-11-10T08:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_220_2015111013_20151110,2015-11-10,storm_220_2015111013,2015-11-10T13:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_219_2015111008_20151111,2015-11-11,storm_219_2015111008,2015-11-10T08:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_220_2015111013_20151111,2015-11-11,storm_220_2015111013,2015-11-10T13:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_221_2015121419_20151213,2015-12-13,storm_221_2015121419,2015-12-14T19:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_222_2015121422_20151213,2015-12-13,storm_222_2015121422,2015-12-14T22:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_221_2015121419_20151214,2015-12-14,storm_221_2015121419,2015-12-14T19:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_222_2015121422_20151214,2015-12-14,storm_222_2015121422,2015-12-14T22:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_221_2015121419_20151215,2015-12-15,storm_221_2015121419,2015-12-14T19:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_222_2015121422_20151215,2015-12-15,storm_222_2015121422,2015-12-14T22:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_223_2015122022_20151218,2015-12-18,storm_223_2015122022,2015-12-20T22:30:00Z,-166.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_2,major_subset,storm_index_selected
storm_223_2015122022_20151219,2015-12-19,storm_223_2015122022,2015-12-20T22:30:00Z,-166.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_1,major_subset,storm_index_selected
storm_223_2015122022_20151220,2015-12-20,storm_223_2015122022,2015-12-20T22:30:00Z,-166.0,major_storm,dst_threshold_strong_pm2_p3,storm_min_day,major_subset,storm_index_selected
storm_223_2015122022_20151221,2015-12-21,storm_223_2015122022,2015-12-20T22:30:00Z,-166.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_1,major_subset,storm_index_selected
storm_223_2015122022_20151222,2015-12-22,storm_223_2015122022,2015-12-20T22:30:00Z,-166.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_2,major_subset,storm_index_selected
storm_223_2015122022_20151223,2015-12-23,storm_223_2015122022,2015-12-20T22:30:00Z,-166.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_3,major_subset,storm_index_selected
storm_225_2015123123_20151229,2015-12-29,storm_225_2015123123,2015-12-31T23:30:00Z,-105.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_2,major_subset,storm_index_selected
storm_224_2015123115_20151230,2015-12-30,storm_224_2015123115,2015-12-31T15:30:00Z,-58.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_225_2015123123_20151230,2015-12-30,storm_225_2015123123,2015-12-31T23:30:00Z,-105.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_1,major_subset,storm_index_selected
storm_224_2015123115_20151231,2015-12-31,storm_224_2015123115,2015-12-31T15:30:00Z,-58.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_225_2015123123_20151231,2015-12-31,storm_225_2015123123,2015-12-31T23:30:00Z,-105.0,major_storm,dst_threshold_strong_pm2_p3,storm_min_day,major_subset,storm_index_selected
